Index,Longitude,Latitude,have_plant
2098,-118.67017764252788,37.01640333848713,0
2099,-116.81958706154423,34.15269175777826,0
2100,-120.69078552364199,38.926960154040934,0
2101,-115.70841960484846,35.647961180699085,0
2102,-121.85110315056538,40.37143267048955,0
2103,-118.5153500120639,37.441993970341336,0
2104,-121.22970555316422,36.849977294537794,0
2105,-119.78550644719225,35.00237180693375,0
2106,-120.19051120646364,40.954215672049415,0
2107,-120.48731130361757,36.338687634603815,0
2108,-123.55144417934004,41.0237736408105,0
2109,-117.89152715012084,35.05908872385061,0
2110,-117.13084207719557,36.666121720196756,0
2111,-123.55069279200728,40.7836623621075,0
2112,-122.34758647450082,41.37962574083022,0
2113,-123.1788523834431,39.52312838852685,0
2114,-117.27877582524094,36.254257817598344,0
2115,-117.26311027904207,35.597446403986574,0
2116,-115.18500239118899,34.786462429194366,0
2117,-122.00785865481751,41.12785905923755,0
2118,-124.20040278952737,40.371297522612835,0
2119,-116.70799557969004,33.846879020547206,0
2120,-114.87534049357124,33.41682752537517,0
2121,-116.08494949554277,33.92581126857801,0
2122,-120.46989423631933,35.93568474897376,0
2123,-116.87702215310134,35.12207334021513,0
2124,-117.9721250624322,37.471722577436324,0
2125,-120.46605342002849,36.86018035404271,0
2126,-120.743089235736,39.79980828171179,0
2127,-119.28647045995243,35.948028141892266,0
2128,-121.51961266620704,41.616314444535334,0
2129,-121.3187798711039,39.830882629333054,0
2130,-121.72384988642216,41.00244122313286,0
2131,-122.50073972388061,39.93108942837573,0
2132,-123.44223051088044,41.88716941759355,0
2133,-122.67438558896501,39.97171807200962,0
2134,-117.62309486242606,35.75403952946191,0
2135,-122.54826681724232,40.40926083565432,0
2136,-123.95776157865843,40.57074060697831,0
2137,-120.0871875884794,38.81997005871434,0
2138,-120.11717559981224,35.309188751083454,0
2139,-115.74633963220921,33.01810898783552,0
2140,-119.43089834558293,37.435127949779414,0
2141,-118.1175431787552,36.94036869124798,0
2142,-116.97508570271448,35.30739551727397,0
2143,-120.26040356695108,41.64968949571296,0
2144,-114.88700303653074,33.329111714076156,0
2145,-121.47661090045997,36.48805695967103,0
2146,-122.89863101345263,38.22490633349905,0
2147,-117.15546702277874,32.73087054501981,0
2148,-120.21432186618192,40.701718919840424,0
2149,-119.78828550443637,37.57518945732909,0
2150,-123.52621340244389,39.48671881150472,0
2151,-119.63342034552315,36.88628316092501,0
2152,-123.2861111974168,39.53612864842656,0
2153,-121.55867610920092,41.664893212854594,0
2154,-117.09382030375332,32.95820775644198,0
2155,-121.60000284665979,40.27708302396727,0
2156,-120.30613148844465,39.61795278470999,0
2157,-119.46338896471082,36.007848166951696,0
2158,-119.2465416643511,34.67820631688576,0
2159,-117.84859219815868,33.841244081484845,0
2160,-117.29611687945186,35.178086296861416,0
2161,-118.82713518886135,34.69434894231516,0
2162,-120.27006578586382,38.76694992472759,0
2163,-116.31148333176706,35.002409607508945,0
2164,-120.8009548330381,41.28165650953567,0
2165,-123.27630370558214,39.817114584282976,0
2166,-121.74810902314928,37.38849435036857,0
2167,-116.24483403883528,35.397796103723,0
2168,-122.38264091352242,41.37619587451228,0
2169,-122.33634336957665,37.238796458515125,0
2170,-115.48897231023851,35.49738112756296,0
2171,-120.94225707898711,41.071167579188405,0
2172,-115.67388058770615,35.08003258224798,0
2173,-122.4655001843384,41.029219247820905,0
2174,-115.61208190650612,35.16542953750235,0
2175,-121.17318171381382,39.40844431497816,0
2176,-120.41184455752534,38.1451807793119,0
2177,-120.39088501266512,39.935696731028614,0
2178,-115.47663885706993,34.485658879980775,0
2179,-119.90672404382256,37.00383086042648,0
2180,-121.09245513331358,39.78974209139367,0
2181,-122.12405382583849,37.17317504563125,0
2182,-115.48670660579263,35.398602871803924,0
2183,-121.70600962561134,38.24536662683565,0
2184,-119.21096939817647,36.9826408152646,0
2185,-114.63376197106113,33.76722168338137,0
2186,-116.23237578869148,34.95033526666299,0
2187,-121.03898107342191,36.348693725139725,0
2188,-120.67694124682572,38.728251757755075,0
2189,-123.0181781110246,40.14651565853843,0
2190,-120.90988758965382,38.41501468481187,0
2191,-118.16399608214391,34.36895690063588,0
2192,-121.22870940370035,37.96988966509824,0
2193,-123.35057728444293,39.87945735416264,0
2194,-122.39013164405333,39.424659566879285,0
2195,-119.22982381317735,37.55677488894381,0
2196,-122.4135297943527,41.12673545942827,0
2197,-119.84860720906084,36.95462604058718,0
2198,-123.32569298445864,40.57175708318134,0
2199,-121.86684428871665,40.09738929213983,0
2200,-122.36481049040904,41.18573129893141,0
2201,-115.26305264155428,33.17846663517144,0
2202,-115.45843452710983,33.97833074842974,0
2203,-118.6253812776002,35.1167198420947,0
2204,-122.2207440100099,41.999370578354224,0
2205,-120.6858615834831,40.97457871760741,0
2206,-119.71867133127377,34.64547941221953,0
2207,-121.5794109801638,38.970375197756674,0
2208,-116.59568301735769,35.41819549740339,0
2209,-122.92097400545971,41.29443402649907,0
2210,-122.66338545462838,38.80080720153869,0
2211,-118.13977377805848,35.43350814734449,0
2212,-120.35642237795177,38.490337067094124,0
2213,-120.60129394980409,36.142155380005065,0
2214,-120.26937706370674,38.27838648395714,0
2215,-118.00931716169804,35.486289393436095,0
2216,-121.47599397012351,41.90899168083397,0
2217,-122.06518898804984,38.64553034794981,0
2218,-121.04590109071367,36.78691544613127,0
2219,-122.81934621094967,38.070554093848266,0
2220,-116.86109915895257,33.95211559006111,0
2221,-118.25566615428319,35.55016188811401,0
2222,-115.61131773755811,34.02426427854012,0
2223,-122.08277807239084,38.73548841232765,0
2224,-120.23380269587149,35.56959614576752,0
2225,-122.51891258606986,40.729200605313835,0
2226,-116.98126483306305,35.23203096227638,0
2227,-119.558603599686,38.10540550702544,0
2228,-119.82542116769639,36.58900140478095,0
2229,-120.22942914200941,39.36028601482744,0
2230,-117.68995362245458,33.61112387721772,0
2231,-119.94129020948579,37.28266281167177,0
2232,-123.74885697922322,40.24592855711289,0
2233,-119.06261715393907,35.72590522123808,0
2234,-123.28503388824399,38.87098771020703,0
2235,-121.62243850928583,38.121024888759614,0
2236,-122.08882421618289,39.7200600879243,0
2237,-123.50023028999195,39.36926981188163,0
2238,-117.63207651606278,36.43541434051232,0
2239,-120.84690888636018,37.4505189587035,0
2240,-117.2552850797539,36.50274036776742,0
2241,-123.97150612327687,40.06171976468899,0
2242,-118.57264611404483,37.886071223683246,0
2243,-122.6228804694387,40.06793562111961,0
2244,-124.20724993073826,40.21067051282638,0
2245,-121.24682413882498,39.148376872650104,0
2246,-120.45101792999847,41.39877087951447,0
2247,-116.37044016617098,34.980398961754204,0
2248,-119.30768140829656,36.58828555346819,0
2249,-118.5322832069707,37.3701838212608,0
2250,-123.02926257745612,40.7231438344978,0
2251,-119.65202859977373,38.74887266634456,0
2252,-120.05344412397871,38.586252035657836,0
2253,-121.01219255018245,41.114026177424485,0
2254,-121.69480375992558,41.74281592380189,0
2255,-121.15184557556744,37.13228159651889,0
2256,-120.64493467615738,38.65596434124016,0
2257,-120.98007697555614,37.297569509073426,0
2258,-117.2634292800541,35.19127264336132,0
2259,-117.04483148144081,32.72427125468515,0
2260,-120.15871203863199,37.7169120601129,0
2261,-119.8471179925074,35.41761630811962,0
2262,-119.80871850005556,36.845011299296104,0
2263,-118.58088150596804,36.765749541821314,0
2264,-123.98655754859153,40.309034564012514,0
2265,-123.34866059295064,41.521593429319026,0
2266,-121.76650225133498,40.89613847285674,0
2267,-122.94833017746834,40.65784735113297,0
2268,-117.24427759400004,36.195871400665446,0
2269,-116.55623487241698,32.885949301111246,0
2270,-116.7258995676863,33.064717486516216,0
2271,-121.66641032981181,41.52931040219091,0
2272,-119.3692121260167,36.47307051347925,0
2273,-119.87018282987245,38.00888666173154,0
2274,-121.85166112630681,40.886291646401546,0
2275,-117.70145892637919,36.82224042096497,0
2276,-121.04262669316452,39.99916382591276,0
2277,-123.61605478251671,39.47146689745882,0
2278,-117.89210938681805,36.19855313465856,0
2279,-123.39190236340781,40.95543695503755,0
2280,-118.13219956847277,34.07107503869135,0
2281,-116.82166464207623,34.73656062237374,0
2282,-118.40329490510058,35.59261790560721,0
2283,-120.15462347486266,35.45517199505177,0
2284,-116.65082680900508,33.636157734774706,0
2285,-115.64713570100037,32.92583839401795,0
2286,-121.69028614461624,37.771635018864444,0
2287,-119.25890397947357,36.814469883640726,0
2288,-118.62120426819862,35.2762916468753,0
2289,-121.34334685776491,38.11010222778568,0
2290,-121.61733860101818,40.75025758964627,0
2291,-123.14012565271501,38.680268749326665,0
2292,-115.7102554957901,34.04477392442147,0
2293,-116.09488102449313,32.72456566313507,0
2294,-120.03276968494036,41.86533541365619,0
2295,-117.20431255615857,35.056417648600984,0
2296,-118.6340359074262,34.686568568165974,0
2297,-124.04613092065418,41.50063997851429,0
2298,-121.0637409991604,39.60534811069,0
2299,-124.00754762727837,41.83274551585555,0
2300,-121.8351293114353,39.06834279491478,0
2301,-117.29421173908172,35.28768318291513,0
2302,-116.47518326319359,34.13850480281506,0
2303,-116.11778745246052,35.86425016131181,0
2304,-117.90062832010847,35.86705564356535,0
2305,-119.08090125534335,37.61886469839005,0
2306,-121.5489937346292,41.85974590541451,0
2307,-117.4406946440886,36.99686818301878,0
2308,-120.02650759097405,38.17219374120548,0
2309,-121.11384805262988,40.284876059866306,0
2310,-118.8965013329021,36.71808839664179,0
2311,-119.13372317934844,36.12584893473153,0
2312,-122.72255900709708,39.423084911890776,0
2313,-118.02594830223042,34.326249329951814,0
2314,-114.84873881410826,35.08986787085509,0
